date,et0_mm_day,kc,water_m3_day
1953-08-15,4.670292,0.8,429666.864
1953-08-16,4.671013813796113,0.8,429733.2708692424
1953-08-17,4.673115799026552,0.8,429926.65351044276
1953-08-18,4.676502771454466,0.8,430238.25497381086
1953-08-19,4.681079546843006,0.8,430659.3183095566
1953-08-20,4.686750940955322,0.8,431181.08656788967
1953-08-21,4.693421769554563,0.8,431794.8027990198
1953-08-22,4.70099684840388,0.8,432491.710053157
1953-08-23,4.709380993266422,0.8,433263.05138051085
1953-08-24,4.718479019905341,0.8,434100.06983129133
1953-08-25,4.728195744083783,0.8,434994.0084557081
1953-08-26,4.738435981564901,0.8,435936.1103039709
1953-08-27,4.749104548111846,0.8,436917.6184262898
1953-08-28,4.760106259487765,0.8,437929.77587287436
1953-08-29,4.771345931455809,0.8,438963.8256939344
1953-08-30,4.782728379779128,0.8,440011.01093967975
1953-08-31,4.794158420220872,0.8,441062.5746603202
1953-09-01,4.805540868544191,0.83,458688.875902543
1953-09-02,4.8167805405122355,0.83,459761.70259189286
1953-09-03,4.827782251888154,0.83,460811.81594272424
1953-09-04,4.838450818435097,0.83,461830.13061963004
