# Cairo	Aswand	Merowe	Karthoum	Singa	Kashm	Tsengh	Ozentari	Tana	Roseires	GERD	SouthWest	Victoria
0.00000	0.00000	288.21698	1222.03558	2917.59268	124.93186	1907.04359	4229.42102	1579.15411	345.94030	11281.78187	44955.22676	0.00000
0.00000	0.00000	164.90274	1879.78514	3720.53277	293.07530	2428.65853	2220.93990	6872.07232	386.60525	11794.07277	46514.74256	0.00000
0.00000	0.00000	315.37359	1686.22133	3709.51849	358.46048	2807.62170	9569.86707	4255.39132	350.74737	11910.79268	48195.95233	0.00000
0.00000	0.00000	330.37874	1649.73832	3496.34411	481.30319	3057.90115	4001.48929	1824.11685	349.93095	12256.29704	45829.18881	0.00000
0.00000	0.00000	0.00000	1549.17676	3181.91808	412.09571	3000.23750	3328.94058	2377.47665	318.98123	12391.46268	44127.89823	0.00000
0.00000	0.00000	120.06883	2428.07397	3804.56381	483.74392	3466.75714	10799.09809	3480.94602	427.25618	12966.90823	45058.68569	0.00000
0.00000	0.00000	589.96109	3209.80587	4783.33183	814.92369	3701.80634	6333.28734	3001.76070	449.88361	13912.12820	47597.55736	0.00000
0.00000	0.00000	530.89881	3284.12447	4869.91410	815.45347	3686.80783	5488.38789	2794.41704	481.52910	13849.93107	44600.04498	0.00000
0.00000	0.00000	205.77942	3037.84650	4543.82331	739.83942	3462.20727	5250.95211	1564.44479	436.93034	13983.32401	41842.59180	0.00000
0.00000	0.00000	0.00000	2650.22849	4153.48868	660.55084	3218.41876	2162.59335	1502.98424	457.63361	14009.79063	44200.17969	0.00000
0.00000	0.00000	0.00000	2244.36372	4442.44546	593.49817	3254.12985	3405.98213	1490.30905	482.73237	13948.69811	42755.71880	0.00000
0.00000	0.00000	122.02433	2430.43354	4454.40296	577.51772	3344.97552	3481.76912	1558.27561	489.93480	15546.07190	43113.97135	0.00000
0.00000	0.00000	0.00000	2216.44645	4069.83509	585.72315	3386.22105	2774.94924	1596.99872	509.41875	14219.30335	42450.08451	0.00000
0.00000	0.00000	0.00000	1954.91492	4574.43656	530.24144	3405.28888	3632.52665	1547.50681	525.08548	13950.59993	45413.95910	0.00000
0.00000	0.00000	0.00000	2016.01610	4581.28954	461.32094	3271.58985	2417.59953	1522.21330	505.78567	14000.99217	49054.22637	0.00000
0.00000	0.00000	0.00000	1638.55600	4303.49489	528.03689	3140.20051	2138.29712	1528.07092	475.08183	13650.47533	48952.15032	518.25804
0.00000	0.00000	0.00000	1418.34668	3997.69434	577.09331	2949.69185	2048.56224	1487.39293	432.54657	13317.10529	50911.17949	842.31770
0.00000	0.00000	904.86293	1175.16973	4118.57637	755.49259	3429.05298	2102.54929	1534.82541	400.69472	12937.46710	49534.86338	922.02134
0.00000	0.00000	1204.48184	2115.15552	6249.83621	1026.74236	3863.41848	2309.93247	1555.93360	400.10808	12760.30523	49360.00793	857.39778
0.00000	0.00000	947.15045	2066.92954	6058.66914	975.73226	3798.40776	2253.71084	1551.63404	392.71246	12758.81676	48765.69568	514.26531
0.00000	0.00000	902.42755	2379.70351	5962.89331	965.25584	3779.51470	2572.39098	1524.23133	374.64970	12551.32777	47970.64426	218.87655
0.00000	0.00000	528.81081	2899.44429	5926.65184	917.58869	3768.98018	2166.79550	1491.63526	355.27508	12147.25197	48452.00883	28.44199
0.00000	0.00000	289.58453	2808.07263	5979.89213	843.83607	3660.48385	2151.45708	1508.62308	345.25589	11989.61080	47559.49630	0.00000
0.00000	0.00000	245.44672	3140.45720	6180.44806	827.06761	3616.10230	2965.55893	1497.10941	371.09563	12044.96158	50507.59885	0.00000
0.00000	0.00000	0.00000	2914.66090	5724.67809	755.65592	3463.02978	2753.93535	1463.30636	346.56537	11922.36504	52163.95300	0.00000
0.00000	0.00000	0.00000	2815.26154	5516.78673	728.99720	3483.61707	3203.02734	1485.70182	324.24163	11854.85035	52676.62750	434.58376
0.00000	0.00000	0.00000	3118.46377	5760.32268	758.45999	3592.93352	6376.96723	1545.24538	334.61855	12357.84155	58137.90049	982.98246
0.00000	0.00000	0.00000	3622.33562	5791.01818	739.57358	3597.58315	4044.17214	1560.61533	321.38695	12617.26517	60626.10706	974.22063
0.00000	0.00000	0.00000	4203.42131	5490.68084	663.11994	3511.00261	2185.31589	1524.85608	326.79813	12640.64173	62278.94418	1037.94875
0.00000	0.00000	0.00000	3939.89345	5072.21702	590.98930	3384.58247	6802.20564	1506.92772	296.89419	12469.36263	61868.21491	744.73939
0.00000	0.00000	0.00000	3590.91976	4725.42420	518.48535	3192.08282	3392.48127	1471.51177	287.60725	12427.60880	60155.64944	415.72294
0.00000	0.00000	0.00000	3841.84661	4867.05571	476.91759	3080.59997	5603.29300	1477.04122	310.98444	12516.50184	63359.32289	101.76847
0.00000	0.00000	40.21594	3859.73982	4893.12735	457.56201	3170.71599	8824.40441	2082.27859	336.77868	12668.23217	67074.33597	0.00000
0.00000	0.00000	42.14022	3562.35114	4731.59521	393.38862	3067.20085	4777.69358	2861.44178	379.82861	12775.67437	72413.04981	51.02411
0.00000	0.00000	58.99906	3490.05643	4968.84977	448.49805	3315.56598	4016.67346	2136.53864	439.60149	12986.24228	71235.89999	739.24824
0.00000	0.00000	0.00000	3057.78044	4819.92960	458.36381	3363.27388	3924.56324	1574.81490	489.79801	13188.92339	68722.82701	1397.21696
0.00000	0.00000	0.00000	2829.30385	4879.36697	450.52594	3400.21354	5725.84529	2005.97929	503.70481	13478.95791	70312.33207	1300.85625
0.00000	0.00000	0.00000	2969.81724	4904.52361	408.73502	3503.43195	10169.62417	4353.94410	496.42986	13937.27800	72941.37103	1013.76499
0.00000	0.00000	302.46015	2627.37638	5060.30452	402.58882	3656.77831	4239.28580	4031.36443	453.64100	26258.66633	73476.27080	1069.17074
0.00000	0.00000	169.98614	2309.17556	4997.25152	445.46064	3616.54904	5552.10018	1584.99975	457.33986	14255.40369	70365.06726	890.17104
0.00000	0.00000	28.56270	2304.60733	4850.43642	483.61846	3554.15123	3477.08716	1581.70568	502.56726	18340.99583	71609.06945	873.71633
0.00000	0.00000	69.61256	2005.94007	5062.17353	481.78410	3676.44174	4636.87436	2517.91069	517.55516	25329.99169	73801.47012	821.27463
0.00000	0.00000	314.70874	1911.93215	5209.10357	579.87353	3980.25214	4688.86787	3891.32979	496.80975	26023.25120	73060.81669	478.83010
0.00000	0.00000	128.21293	1500.09969	4816.84452	517.77195	3830.55531	3197.54523	1579.91733	470.40366	14275.33827	70397.82458	210.56471
0.00000	0.00000	0.00000	1465.65627	4761.09721	459.67025	3722.29564	5531.96651	1575.33330	531.53515	22599.72453	70223.07414	56.13494
0.00000	0.00000	0.00000	1591.51673	4594.25616	488.06467	3713.27181	6385.09374	3494.54454	573.76183	19118.45035	70834.12303	0.00000
0.00000	0.00000	0.00000	1251.52031	4240.92746	445.38081	3527.03705	5357.53162	1571.85368	537.41631	14152.27468	69924.68118	0.00000
0.00000	0.00000	0.00000	1335.45827	4005.22516	385.35804	3340.71618	2144.01340	1512.34058	542.08747	13616.11909	69128.45766	0.00000
0.00000	0.00000	0.00000	1422.72584	3948.80282	343.00287	3250.53182	4007.52694	1516.29479	616.62501	13746.41201	71141.14526	0.00000
0.00000	0.00000	0.00000	1722.81540	4094.82726	296.40890	3437.85791	9061.06339	3474.24601	601.38033	14071.98460	75364.41359	0.00000
0.00000	0.00000	0.00000	1766.53921	4106.96610	247.24019	3368.73669	9505.00376	2881.88657	572.57810	14038.25036	74006.99851	0.00000
0.00000	0.00000	0.00000	1437.68571	3750.49262	190.54761	3144.15148	2108.41632	1548.16706	525.03313	13390.01140	71730.72573	0.00000
0.00000	0.00000	0.00000	1054.89652	3440.01976	136.55453	3007.54146	3925.24262	1514.07438	489.57241	13211.46707	69284.98115	455.81454
0.00000	0.00000	0.00000	1230.70334	3601.09818	82.57891	2940.35547	2094.88247	1539.48784	557.91581	13264.95154	73118.56919	1125.56850
0.00000	0.00000	0.00000	1747.77562	4181.85363	44.32258	3124.04701	2133.14897	1566.12080	578.43660	13567.25677	79728.51106	2315.22328
0.00000	0.00000	259.56729	1340.93165	4412.42381	86.77732	3215.83727	7394.13241	1583.89972	543.36237	13564.10312	79003.17175	2863.27444
0.00000	0.00000	0.00000	1022.89490	4681.45145	59.79704	3248.96921	3241.08659	3041.79339	501.39522	13428.10788	74971.21604	2477.05270
0.00000	0.00000	0.00000	1047.86361	4591.05338	9.53481	3070.08771	2157.89440	1576.24882	515.23800	13422.93228	75088.21049	2532.33915
0.00000	0.00000	0.00000	1121.67801	5335.61956	11.28254	3489.50257	4497.00091	3848.03774	552.39795	13744.24033	73038.56855	2524.05037
0.00000	0.00000	0.00000	718.70080	5500.91162	0.00000	3433.69751	4766.12731	2242.64289	523.59406	13892.12018	68160.09110	2188.43639
0.00000	0.00000	0.00000	330.83136	5349.28230	0.00000	3171.34464	7413.60688	1728.86110	487.77361	41987.25942	63555.55383	1957.35673
0.00000	0.00000	0.00000	587.39139	5217.66056	0.00000	3003.28844	2092.14576	1695.51313	479.34905	14205.43677	65144.00922	1920.30757
0.00000	0.00000	0.00000	616.93970	5096.61859	0.00000	2982.11745	4343.72683	3856.61390	511.61728	14247.65886	65038.55077	1988.30559
0.00000	0.00000	0.00000	351.17542	4791.40555	0.00000	2791.18758	3553.06252	1574.44843	468.38754	13753.69130	63313.74322	1769.02416
0.00000	0.00000	0.00000	143.70925	4609.70036	0.00000	2575.83887	2096.00172	1575.34969	462.54827	13526.70408	60909.06831	1711.68054
0.00000	0.00000	0.00000	314.41784	4748.21225	0.00000	2560.66284	2000.15185	1584.48549	432.43393	13095.69407	59870.70176	1505.18824
0.00000	0.00000	0.00000	218.76405	4493.74240	0.00000	2518.96766	1896.99599	1612.97643	431.32683	12693.32825	56881.92391	1233.87392
0.00000	0.00000	0.00000	44.70645	4440.05338	0.00000	2305.00396	1809.02604	1563.87251	399.75090	12149.82883	56210.02039	1051.58514
0.00000	0.00000	0.00000	489.70302	4765.15627	19.14879	2444.63428	1740.47907	1574.02485	412.36398	11927.93966	59896.59771	1096.70286
0.00000	0.00000	0.00000	464.80637	4547.03549	0.00000	2311.43173	1701.15860	2357.00307	422.60049	11698.98722	59410.77957	2083.59164
0.00000	0.00000	0.00000	306.70992	4239.96844	0.00000	2173.04373	1653.62355	1558.92936	441.76320	11716.76154	56995.36654	2322.78878
0.00000	0.00000	0.00000	238.92926	4122.13102	0.00000	2088.88089	1635.50115	1565.88700	509.63405	11755.64592	57253.70111	2035.36540
0.00000	0.00000	0.00000	144.69570	4240.76755	0.00000	2000.53276	1658.00972	1521.83748	542.85119	11832.01287	56452.22133	1921.87418
0.00000	0.00000	0.00000	0.00000	4140.69926	0.00000	1863.90040	1650.70953	1510.64565	532.85085	11773.72480	52631.29724	1991.61071
0.00000	0.00000	0.00000	0.00000	4017.51588	0.00000	1722.05262	1626.63273	1557.28256	524.65163	11676.73643	51865.77452	1847.46918
0.00000	0.00000	0.00000	0.00000	4015.86927	0.00000	1587.10878	1599.86174	1523.07668	501.01929	11756.62515	53659.87842	1743.16033
0.00000	0.00000	0.00000	0.00000	3863.15055	0.00000	1455.66876	1631.05271	1531.69077	487.34975	11862.53446	51679.49896	1694.69321
0.00000	0.00000	0.00000	0.00000	3546.81294	0.00000	1316.89299	1560.82268	1477.16377	482.70663	11468.46440	49513.21040	1490.33390
0.00000	0.00000	0.00000	0.00000	3422.00383	0.00000	1197.96690	1537.00405	1433.12684	465.00213	11269.45870	51226.49176	1624.38750
0.00000	0.00000	0.00000	0.00000	3450.99158	0.00000	1065.96140	1546.37575	1576.30890	496.39026	11270.39392	53713.16466	1552.35644
0.00000	0.00000	0.00000	0.00000	3157.02067	0.00000	925.26868	1490.40482	1562.16130	463.08150	11178.38831	50445.33166	1457.08756
0.00000	0.00000	0.00000	0.00000	3300.96606	0.00000	774.40604	1467.92916	1518.65012	459.88223	11177.93019	49987.64803	1251.24146
0.00000	0.00000	0.00000	0.00000	3115.36734	0.00000	779.62204	1447.94516	1508.49562	465.70041	11098.75638	50624.19180	1119.91789
0.00000	0.00000	0.00000	0.00000	3124.74090	0.00000	717.37807	1492.83513	1532.77316	465.59983	11160.71414	50971.26870	757.17317
0.00000	0.00000	0.00000	0.00000	2871.81653	0.00000	581.83550	1418.07301	1495.98507	430.44797	10755.63667	47854.65668	868.45274
0.00000	0.00000	0.00000	106.03898	3269.30411	0.00000	453.50265	1344.93612	1434.05150	498.35233	10870.92924	49814.89844	1157.63464
0.00000	0.00000	0.00000	0.00000	3159.50453	0.00000	346.92904	1294.96814	1422.90066	462.71784	10708.90859	49320.54217	1846.27612
0.00000	0.00000	0.00000	0.00000	2913.39348	0.00000	267.88672	1300.61749	1405.62314	422.94185	10376.69230	48516.35007	2618.63439
0.00000	0.00000	0.00000	1.40921	3183.80004	0.00000	185.45948	1266.64016	1411.39625	414.07424	10336.58193	50001.80341	2215.18328
0.00000	0.00000	0.00000	226.10114	3257.55655	0.00000	147.93103	1272.76451	1478.19283	426.80188	10754.40993	50003.83047	2123.79290
0.00000	0.00000	0.00000	0.00000	2989.64758	0.00000	132.75366	1255.76253	1505.32942	392.79778	10720.36897	47803.47860	1728.05823
0.00000	0.00000	0.00000	180.76608	2860.34824	0.00000	109.30608	1220.48667	1507.55019	406.51794	10417.06976	47052.70411	1441.84488
0.00000	0.00000	0.00000	143.79295	3348.11375	0.00000	494.69545	1203.54028	1542.84841	445.17997	10081.13371	47573.09266	1266.44065
0.00000	0.00000	0.00000	0.00000	3198.72156	14.06181	590.13659	1126.71127	1527.88444	453.89428	9737.94454	47393.12832	1150.02976
0.00000	0.00000	0.00000	0.00000	2978.91138	0.00000	483.34417	1043.94961	1434.18602	440.90902	9262.86502	44042.38974	1080.92482
0.00000	0.00000	0.00000	0.00000	2697.85573	0.00000	363.89261	964.90420	1342.31775	397.44817	8624.30456	44030.63673	1067.41946
0.00000	0.00000	0.00000	0.00000	2467.29075	0.00000	257.92034	890.12015	1256.48200	394.92561	8247.11986	43029.00476	1610.46036
0.00000	0.00000	0.00000	0.00000	2226.23777	0.00000	172.91882	819.96720	1174.62374	386.71947	7861.07630	40917.52888	1594.06600
0.00000	0.00000	0.00000	0.00000	2120.09157	0.00000	83.19184	753.22181	1116.01906	377.62641	7520.28867	43949.93859	2365.36907
0.00000	0.00000	0.00000	0.00000	2001.54088	0.00000	22.91523	692.34929	1104.61059	387.82215	7232.17059	41920.97339	2845.90232
0.00000	0.00000	0.00000	0.00000	1849.72452	0.00000	0.00000	633.73391	1048.68016	423.44535	7015.34583	39759.98584	2814.36165
0.00000	0.00000	0.00000	10.57691	1621.95481	0.00000	0.00000	574.31348	977.48592	412.60397	6590.60695	37298.30959	3269.88273
0.00000	0.00000	0.00000	0.00000	1402.89414	0.00000	0.00000	519.62698	912.41266	411.25367	6274.18964	34691.28881	3726.96802
0.00000	0.00000	0.00000	0.00000	1232.20642	0.00000	0.00000	465.66431	870.77422	411.01321	6222.89684	34527.77345	4224.62868
0.00000	0.00000	0.00000	0.00000	1081.73692	0.00000	0.00000	414.49223	879.75761	390.86794	6110.59564	33018.93548	4303.07779
0.00000	0.00000	0.00000	0.00000	836.03527	0.00000	0.00000	366.20530	818.02172	356.67861	5682.80628	31570.94785	4942.63399
0.00000	0.00000	0.00000	0.00000	701.13636	0.00000	0.00000	321.12312	761.83696	378.73520	5586.86486	33767.34218	5643.19017
0.00000	0.00000	0.00000	0.00000	548.10914	0.00000	0.00000	277.72032	715.51701	354.40963	5228.36655	32871.77897	6191.78781
125.50228	0.00000	0.00000	0.00000	394.08359	0.00000	0.00000	236.70369	674.79090	338.03485	4919.62339	32176.20802	6786.59541
0.00000	0.00000	0.00000	0.00000	257.70364	0.00000	0.00000	199.53038	623.50407	335.57363	4678.52379	32185.03165	6887.87457
0.00000	0.00000	0.00000	0.00000	111.70510	0.00000	0.00000	176.16332	573.68757	354.76772	4680.51014	31169.22760	6925.57139
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	147.41997	529.53549	317.04944	4279.75960	29200.84842	7906.09205
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	134.99822	495.57607	279.68571	4033.14733	29935.90759	8753.12398
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	123.74184	462.73796	244.56384	3870.20840	28829.17544	8882.87824
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	122.43028	440.49152	210.39567	3948.87872	30660.88121	8746.19368
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	92.25144	416.95393	177.47194	3771.79753	30282.09193	8711.08514
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	64.00044	382.94814	146.24943	3513.01693	27682.44663	8372.98352
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	34.78571	357.22728	119.35879	3214.17579	25541.13402	8937.09929
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	11.78562	326.67671	90.50751	2866.47211	23498.86139	9176.63177
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	290.31956	61.99116	2546.27551	22701.84841	9871.73778
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	265.53547	34.92832	2283.60637	25965.41918	11491.99599
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5.58946	245.20794	10.15553	2068.19605	28104.92686	12596.12200
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	44.77285	268.94285	0.00000	1963.16877	28905.89769	14112.46044
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	69.03824	260.19653	0.00000	1862.72828	27451.89811	14881.00858
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	58.68786	277.56575	0.00000	1765.93240	25316.14474	14364.62533
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	50.97968	316.56352	0.00000	1772.14134	23896.77351	13976.43178
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	104.72340	347.68061	0.00000	1759.45718	22191.48652	14588.68929
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	298.22296	389.26865	0.00000	2267.97511	23736.77548	16834.95688
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	395.50308	353.30444	0.00000	2437.11916	22782.75840	17332.94550
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	394.02677	321.28695	0.00000	2447.38859	22014.71113	18468.30154
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	402.25504	297.65573	0.00000	2512.55366	21283.13525	19552.77661
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	371.67340	269.37811	0.00000	2447.54690	21291.25988	19727.14722
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	329.39265	237.35816	0.00000	2140.37015	20240.22383	19688.21091
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	289.80634	215.26925	0.00000	1882.36989	17715.96775	19403.28709
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	263.93564	203.72632	0.00000	1769.57329	15938.63462	19630.66711
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	257.20935	285.32945	0.00000	1753.48395	17498.44336	20713.09577
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	284.73744	345.26202	0.00000	1763.22892	19965.16781	21375.35020
0.00000	0.00000	0.00000	0.00000	24.71320	0.00000	0.00000	265.28082	366.18118	0.00000	1986.57234	20305.29414	22267.39758
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	279.61049	406.19888	0.00000	1941.03435	20766.95435	29733.73117
0.00000	0.00000	16.17405	0.00000	0.00000	0.00000	0.00000	290.37370	450.76189	0.00000	1932.91759	20049.23447	32555.56754
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	301.87149	519.53317	0.00000	1767.10929	18308.54725	22559.88591
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	264.70646	485.92616	0.00000	1502.57662	15954.12226	22859.82594
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	252.95710	495.66363	0.00000	1256.19311	13880.67624	27563.66720
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	235.76930	494.38285	0.00000	1040.98354	12715.26397	22877.99850
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	205.52227	474.21829	0.00000	821.48380	11280.70514	22671.98235
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	190.45472	436.20745	0.00000	600.58745	9028.24480	21884.32544
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	163.29174	397.23070	0.00000	375.09464	7400.61986	20612.72655
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	136.87474	368.72341	0.00000	184.92111	5490.37421	20366.73953
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	113.96989	354.12929	0.00000	23.29280	3666.05505	19830.92189
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	91.52148	322.36055	0.00000	0.00000	2055.15060	19947.56878
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	75.21281	293.37616	0.00000	0.00000	468.09640	20086.46238
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	47.04328	267.00088	0.00000	0.00000	0.00000	19766.77677
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	19.60255	235.02707	0.00000	0.00000	0.00000	20349.39200
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	214.39393	0.00000	0.00000	0.00000	19965.28388
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	240.95201	0.00000	0.00000	411.40980	20516.71643
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	216.95836	0.00000	0.00000	0.00000	20379.15233
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	251.13040	0.00000	0.00000	0.00000	19616.93339
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	8.52384	251.16812	0.00000	0.00000	0.00000	19744.20467
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	225.36869	0.00000	0.00000	0.00000	20125.98724
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	200.94660	0.00000	0.00000	0.00000	19439.88905
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	174.12969	0.00000	0.00000	0.00000	18878.81104
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	147.29473	0.00000	0.00000	0.00000	18396.39513
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	122.04300	0.00000	0.00000	0.00000	17625.20340
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	98.99962	0.00000	0.00000	0.00000	17236.85964
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	77.88026	0.00000	0.00000	0.00000	17624.42706
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	56.48449	0.00000	0.00000	0.00000	17783.51398
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	46.85994	0.00000	0.00000	0.00000	17099.05212
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	27.57381	0.00000	0.00000	0.00000	17755.91426
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	9.93726	0.00000	0.00000	0.00000	17169.45502
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	16409.60002
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	16934.55441
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	29.01264	22.90881	0.00000	103.85375	0.00000	16984.25787
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	28.06195	9.51951	0.00000	73.12198	0.00000	16588.79379
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.11280	0.00000	0.00000	0.00000	0.00000	16513.43952
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	16943.12402
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17632.30195
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17684.92013
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17729.44814
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17204.18648
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	16931.45568
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17033.66038
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	18079.24234
