date,water_m3_day
1950-12-22,244939149.417600
1950-12-23,246137091.206400
1950-12-24,247360928.198400
1950-12-25,248607244.569600
1950-12-26,249872586.825600
1950-12-27,251153466.825600
1950-12-28,252446359.622400
1950-12-29,253747705.017600
1950-12-30,255053907.043200
1950-12-31,256361334.480000
1951-01-01,259969958.006400
1951-01-02,261264191.299200
1951-01-03,262527398.697600
1951-01-04,263754904.665600
1951-01-05,264942004.896000
1951-01-06,266083969.939200
1951-01-07,267176048.918400
1951-01-08,268213473.158400
1951-01-09,269191459.209600
1951-01-10,270105215.500800
1951-01-11,270949943.548800
1951-01-12,271720844.784000
1951-01-13,272413123.660800
1951-01-14,273021994.310400
1951-01-15,273542683.478400
1951-01-16,274027905.100800
1951-01-17,274532199.868800
1951-01-18,275053586.803200
1951-01-19,275590134.345600
1951-01-20,276139953.273600
1951-01-21,276701193.158400
1951-01-22,277272036.403200
1951-01-23,277850693.750400
1951-01-24,278435399.875200
1951-01-25,279024408.028800
1951-01-26,279615986.841600
1951-01-27,280208415.484800
1951-01-28,280799978.572800
1951-01-29,281388963.916800
1951-01-30,281973657.254400
1951-01-31,282552338.793600
1951-02-01,283123280.361600
1951-02-02,283684740.739200
1951-02-03,284234963.155200
1951-02-04,284772171.571200
1951-02-05,285294567.916800
1951-02-06,285800328.633600
1951-02-07,286287602.428800
1951-02-08,286754507.596800
1951-02-09,287199128.476800
1951-02-10,287619514.156800
1951-02-11,288013675.190400
1951-02-12,288379582.473600
1951-02-13,288715164.134400
1951-02-14,289018304.409600
1951-02-15,289286841.312000
1951-02-16,289713930.422400
1951-02-17,290476266.566400
1951-02-18,291546672.364800
1951-02-19,292897648.425600
1951-02-20,294501442.464000
1951-02-21,296330119.804800
1951-02-22,298355628.960000
1951-02-23,300549863.318400
1951-02-24,302884720.848000
1951-02-25,305332159.219200
1951-02-26,307864248.854400
1951-02-27,310453222.003200
1951-02-28,313071518.534400
1951-03-01,315691829.654400
1951-03-02,318287136.441600
1951-03-03,320830746.307200
1951-03-04,323296326.864000
1951-03-05,325657933.920000
1951-03-06,327890040.076800
1951-03-07,329967556.675200
1951-03-08,331865853.926400
1951-03-09,333560778.192000
1951-03-10,335028664.857600
1951-03-11,336246348.873600
1951-03-12,337191171.580800
1951-03-13,337840985.289600
1951-03-14,338174152.329600
1951-03-15,338169542.889600
1951-03-16,337857171.811200
1951-03-17,337293239.270400
1951-03-18,336496358.160000
1951-03-19,335485234.944000
1951-03-20,334278641.232000
1951-03-21,332895388.032000
1951-03-22,331354299.398400
1951-03-23,329674188.153600
1951-03-24,327873833.251200
1951-03-25,325971956.880000
1951-03-26,323987202.777600
1951-03-27,321938118.518400
1951-03-28,319843134.086400
1951-03-29,317720545.545600
1951-03-30,315588498.105600
1951-03-31,313464970.828800
1951-04-01,311367761.856000
1951-04-02,309314474.755200
1951-04-03,307322508.067200
1951-04-04,305409041.913600
1951-04-05,303591029.443200
1951-04-06,301885188.278400
1951-04-07,300307991.616000
1951-04-08,298875662.352000
1951-04-09,297604167.811200
1951-04-10,296509214.995200
1951-04-11,295606246.867200
1951-04-12,294910441.401600
1951-04-13,294436708.992000
1951-04-14,294199694.265600
1951-04-15,294213775.737600
1951-04-16,294342346.713600
1951-04-17,294440090.428800
1951-04-18,294508114.963200
1951-04-19,294547530.038400
1951-04-20,294559456.608000
1951-04-21,294545037.484800
1951-04-22,294505444.857600
1951-04-23,294441890.227200
1951-04-24,294355630.108800
1951-04-25,294247972.684800
1951-04-26,294120282.816000
1951-04-27,293973986.016000
1951-04-28,293810572.857600
1951-04-29,293631599.923200
1951-04-30,293438691.619200
1951-05-01,293233542.336000
1951-05-02,293017913.337600
1951-05-03,292793633.712000
1951-05-04,292562596.569600
1951-05-05,292326756.624000
1951-05-06,292088126.390400
1951-05-07,291848769.705600
1951-05-08,291610797.408000
1951-05-09,291376359.302400
1951-05-10,291147636.124800
1951-05-11,290926831.939200
1951-05-12,290716163.251200
1951-05-13,290517848.985600
1951-05-14,290334098.131200
1951-05-15,290167098.422400
1951-05-16,290194776.576000
1951-05-17,290576123.971200
1951-05-18,291284765.280000
1951-05-19,292294234.627200
1951-05-20,293578081.084800
1951-05-21,295109968.464000
1951-05-22,296863765.430400
1951-05-23,298813630.780800
1951-05-24,300934090.425600
1951-05-25,303200108.150400
1951-05-26,305587148.688000
1951-05-27,308071233.100800
1951-05-28,310628989.843200
1951-05-29,313237693.987200
1951-05-30,315875304.892800
1951-05-31,318520491.436800
1951-06-01,321152655.168000
1951-06-02,323751942.403200
1951-06-03,326299251.830400
1951-06-04,328776232.953600
1951-06-05,331165279.267200
1951-06-06,333449513.827200
1951-06-07,335612767.132800
1951-06-08,337639547.923200
1951-06-09,339515008.272000
1951-06-10,341224899.782400
1951-06-11,342755524.598400
1951-06-12,344093676.566400
1951-06-13,345226579.459200
1951-06-14,346141813.363200
1951-06-15,346827237.696000
1951-06-16,347200141.737600
1951-06-17,347195820.700800
1951-06-18,346829962.665600
1951-06-19,346119179.500800
1951-06-20,345081050.409600
1951-06-21,343734158.044800
1951-06-22,342098116.070400
1951-06-23,340193591.712000
1951-06-24,338042316.556800
1951-06-25,335667093.120000
1951-06-26,333091791.820800
1951-06-27,330341340.700800
1951-06-28,327441707.712000
1951-06-29,324419874.451200
1951-06-30,321303803.587200
1951-07-01,318122396.438400
1951-07-02,314905446.057600
1951-07-03,311683578.480000
1951-07-04,308488189.219200
1951-07-05,305351371.900800
1951-07-06,302305837.651200
1951-07-07,299384827.574400
1951-07-08,296622018.144000
1951-07-09,294051417.868800
1951-07-10,291707255.750400
1951-07-11,289623864.816000
1951-07-12,287835553.814400
1951-07-13,286376475.196800
1951-07-14,285280482.297600
1951-07-15,284580980.553600
1951-07-16,284064287.126400
1951-07-17,283497938.064000
1951-07-18,282886734.960000
1951-07-19,282235477.766400
1951-07-20,281548962.892800
1951-07-21,280831981.824000
1951-07-22,280089321.811200
1951-07-23,279325764.144000
1951-07-24,278546082.940800
1951-07-25,277755045.494400
1951-07-26,276957411.148800
1951-07-27,276157929.744000
1951-07-28,275361342.480000
1951-07-29,274572379.843200
1951-07-30,273795761.779200
1951-07-31,273036196.915200
1951-08-01,272298382.214400
1951-08-02,271587001.766400
1951-08-03,270906727.132800
1951-08-04,270262215.705600
1951-08-05,269658111.571200
1951-08-06,269099043.955200
1951-08-07,268589628.172800
1951-08-08,268134462.777600
1951-08-09,267738131.894400
1951-08-10,267405203.145600
1951-08-11,267140228.688000
1951-08-12,266947742.707200
1951-08-13,266832263.836800
1951-08-14,266798292.393600
1951-08-15,266850312.796800
1951-08-16,267021684.432000
1951-08-17,267335383.132800
1951-08-18,267780158.236800
1951-08-19,268344597.600000
1951-08-20,269017164.748800
1951-08-21,269786235.772800
1951-08-22,270640132.156800
1951-08-23,271567153.180800
1951-08-24,272555605.728000
1951-08-25,273593832.278400
1951-08-26,274670237.347200
1951-08-27,275773309.862400
1951-08-28,276891646.924800
1951-08-29,278013972.816000
1951-08-30,279129157.401600
1951-08-31,280226231.251200
1951-09-01,281294401.708800
1951-09-02,282323062.137600
1951-09-03,283301804.793600
1951-09-04,284220426.268800
1951-09-05,285068936.649600
1951-09-06,285837560.035200
1951-09-07,286516740.240000
1951-09-08,287097137.769600
1951-09-09,287569631.030400
1951-09-10,287925309.590400
1951-09-11,288155470.550400
1951-09-12,288251609.558400
1951-09-13,288205411.996800
1951-09-14,288008740.022400
1951-09-15,287653620.038400
1951-09-16,287109254.937600
1951-09-17,286359873.350400
1951-09-18,285420226.435200
1951-09-19,284305125.052800
1951-09-20,283029394.838400
1951-09-21,281607833.347200
1951-09-22,280055173.248000
1951-09-23,278386046.208000
1951-09-24,276614949.542400
1951-09-25,274756217.184000
1951-09-26,272823991.344000
1951-09-27,270832200.134400
1951-09-28,268794535.708800
1951-09-29,266724435.427200
1951-09-30,264635068.204800
1951-10-01,262539319.824000
1951-10-02,260449785.849600
1951-10-03,258378763.075200
1951-10-04,256338247.190400
1951-10-05,254339931.744000
1951-10-06,252395209.785600
1951-10-07,250515179.654400
1951-10-08,248710652.409600
1951-10-09,246992163.408000
1951-10-10,245369985.523200
1951-10-11,243854145.561600
1951-10-12,242454445.862400
1951-10-13,241180484.169600
1951-10-14,240041680.848000
1951-10-15,239047306.963200
1951-10-16,238196656.713600
1951-10-17,237473907.148800
1951-10-18,236865630.412800
1951-10-19,236358591.926400
1951-10-20,235939868.409600
1951-10-21,235596951.907200
1951-10-22,235317843.792000
1951-10-23,235091138.486400
1951-10-24,234906096.211200
1951-10-25,234752704.329600
1951-10-26,234621727.113600
1951-10-27,234504746.179200
1951-10-28,234394188.998400
1951-10-29,234283346.092800
1951-10-30,234166378.723200
1951-10-31,234038313.878400
1951-11-01,233895030.192000
1951-11-02,233733230.812800
1951-11-03,233550407.289600
1951-11-04,233344791.187200
1951-11-05,233115296.457600
1951-11-06,232861447.814400
1951-11-07,232583301.849600
1951-11-08,232281354.067200
1951-11-09,231956437.968000
1951-11-10,231609609.446400
1951-11-11,231242024.707200
1951-11-12,230854803.062400
1951-11-13,230448882.297600
1951-11-14,230024859.523200
1951-11-15,229582825.891200
1951-11-16,229139643.744000
1951-11-17,228713840.438400
1951-11-18,228307393.929600
1951-11-19,227922140.476800
1951-11-20,227559795.120000
1951-11-21,227221973.798400
1951-11-22,226910212.704000
1951-11-23,226625986.080000
1951-11-24,226370722.204800
1951-11-25,226145819.030400
1951-11-26,225952656.883200
1951-11-27,225792610.905600
1951-11-28,225667060.819200
1951-11-29,225577400.083200
1951-11-30,225525044.016000
1951-12-01,225511434.460800
1951-12-02,225538044.019200
1951-12-03,225606381.148800
1951-12-04,225717988.608000
1951-12-05,225874444.320000
1951-12-06,226077361.113600
1951-12-07,226328381.539200
1951-12-08,226629174.326400
1951-12-09,226981427.472000
1951-12-10,227386841.068800
1951-12-11,227847118.838400
1951-12-12,228363955.344000
1951-12-13,228939025.622400
1951-12-14,229573970.928000
1951-12-15,230270383.094400
1951-12-16,230931068.860800
1951-12-17,231462614.966400
1951-12-18,231872386.492800
1951-12-19,232167950.265600
1951-12-20,232357073.904000
1951-12-21,232447725.302400
1951-12-22,232448072.457600
1951-12-23,232366482.691200
1951-12-24,232211521.785600
1951-12-25,231991954.675200
1951-12-26,231716743.545600
1951-12-27,231395048.179200
1951-12-28,231036225.350400
1951-12-29,230649828.480000
1951-12-30,230245605.302400
1951-12-31,229833500.889600
1952-01-01,231466146.912000
1952-01-02,231043514.745600
1952-01-03,230626337.356800
1952-01-04,230225271.580800
1952-01-05,229851145.152000
1952-01-06,229514942.620800
1952-01-07,229227784.704000
1952-01-08,229000909.968000
1952-01-09,228845654.784000
1952-01-10,228773431.987200
1952-01-11,228795708.412800
1952-01-12,228923981.222400
1952-01-13,229169755.008000
1952-01-14,229544514.403200
1952-01-15,230059700.064000
1952-01-16,230811295.046400
1952-01-17,231875217.388800
1952-01-18,233232626.620800
1952-01-19,234864494.611200
1952-01-20,236751597.792000
1952-01-21,238874507.481600
1952-01-22,241213583.664000
1952-01-23,243748971.360000
1952-01-24,246460595.529600
1952-01-25,249328162.195200
1952-01-26,252331157.664000
1952-01-27,255448849.910400
1952-01-28,258660294.969600
1952-01-29,261944340.652800
1952-01-30,265279634.236800
1952-01-31,268644632.400000
1952-02-01,272017612.022400
1952-02-02,275376681.331200
1952-02-03,278699797.008000
1952-02-04,281964778.185600
1952-02-05,285149324.332800
1952-02-06,288231036.249600
1952-02-07,291187435.852800
1952-02-08,293995991.232000
1952-02-09,296634138.508800
1952-02-10,299079311.644800
1952-02-11,301308967.929600
1952-02-12,303300620.812800
1952-02-13,305031867.897600
1952-02-14,306480428.524800
1952-02-15,307624176.086400
1952-02-16,308583061.430400
1952-02-17,309492601.488000
1952-02-18,310354227.734400
1952-02-19,311169458.131200
1952-02-20,311939882.006400
1952-02-21,312667148.563200
1952-02-22,313352955.734400
1952-02-23,313999037.740800
1952-02-24,314607153.427200
1952-02-25,315179077.363200
1952-02-26,315716588.697600
1952-02-27,316221460.185600
1952-02-28,316695451.190400
1952-02-29,317140296.624000
1952-03-01,317557700.294400
1952-03-02,317949324.883200
1952-03-03,318316785.811200
1952-03-04,318661643.289600
1952-03-05,318985395.408000
1952-03-06,319289473.123200
1952-03-07,319575231.705600
1952-03-08,319843947.715200
1952-03-09,320096813.040000
1952-03-10,320334929.539200
1952-03-11,320559305.846400
1952-03-12,320770853.136000
1952-03-13,320970381.580800
1952-03-14,321158597.760000
1952-03-15,321207844.636800
1952-03-16,321072356.390400
1952-03-17,320833303.574400
1952-03-18,320496199.027200
1952-03-19,320066330.601600
1952-03-20,319548898.108800
1952-03-21,318949139.980800
1952-03-22,318272448.268800
1952-03-23,317524469.385600
1952-03-24,316711194.998400
1952-03-25,315839042.121600
1952-03-26,314914917.657600
1952-03-27,313946274.556800
1952-03-28,312941154.931200
1952-03-29,311908219.776000
1952-03-30,310856770.224000
1952-03-31,309796752.816000
1952-04-01,308738756.736000
1952-04-02,307693996.099200
1952-04-03,306674282.736000
1952-04-04,305691985.843200
1952-04-05,304759978.848000
1952-04-06,303891577.027200
1952-04-07,303100461.302400
1952-04-08,302400590.284800
1952-04-09,301806101.088000
1952-04-10,301331197.785600
1952-04-11,300990028.377600
1952-04-12,300796549.747200
1952-04-13,300764380.435200
1952-04-14,300906642.096000
1952-04-15,301077053.740800
1952-04-16,301136149.699200
1952-04-17,301105147.132800
1952-04-18,300990101.126400
1952-04-19,300797036.611200
1952-04-20,300531949.920000
1952-04-21,300200810.169600
1952-04-22,299809559.174400
1952-04-23,299364113.692800
1952-04-24,298870366.550400
1952-04-25,298334188.713600
1952-04-26,297761431.104000
1952-04-27,297157925.376000
1952-04-28,296529488.150400
1952-04-29,295881921.100800
1952-04-30,295221015.187200
1952-05-01,294552552.556800
1952-05-02,293882308.444800
1952-05-03,293216056.185600
1952-05-04,292559568.768000
1952-05-05,291918622.550400
1952-05-06,291299000.457600
1952-05-07,290706495.955200
1952-05-08,290146917.369600
1952-05-09,289626090.048000
1952-05-10,289149862.406400
1952-05-11,288724108.953600
1952-05-12,288354735.388800
1952-05-13,288047682.576000
1952-05-14,287808932.419200
1952-05-15,287825594.918400
1952-05-16,288228705.350400
1952-05-17,288956465.769600
1952-05-18,289982862.259200
1952-05-19,291281701.190400
1952-05-20,292826759.126400
1952-05-21,294591923.481600
1952-05-22,296551323.072000
1952-05-23,298679445.619200
1952-05-24,300951244.108800
1952-05-25,303342233.299200
1952-05-26,305828575.344000
1952-05-27,308387152.195200
1952-05-28,310995627.379200
1952-05-29,313632499.046400
1952-05-30,316277138.678400
1952-05-31,318909820.377600
1952-06-01,321511737.888000
1952-06-02,324065011.939200
1952-06-03,326552686.012800
1952-06-04,328958708.630400
1952-06-05,331267908.038400
1952-06-06,333465953.932800
1952-06-07,335539306.483200
1952-06-08,337475158.444800
1952-06-09,339261361.113600
1952-06-10,340886342.332800
1952-06-11,342339013.094400
1952-06-12,343608661.440000
1952-06-13,344684836.166400
1952-06-14,345557219.472000
1952-06-15,346355520.652800
1952-06-16,347006809.555200
1952-06-17,347310490.003200
1952-06-18,347280982.329600
1952-06-19,346933501.488000
1952-06-20,346284094.636800
1952-06-21,345349673.798400
1952-06-22,344148040.915200
1952-06-23,342697905.907200
1952-06-24,341018897.385600
1952-06-25,339131566.281600
1952-06-26,337057382.649600
1952-06-27,334818725.385600
1952-06-28,332438865.120000
1952-06-29,329941938.902400
1952-06-30,327352919.702400
1952-07-01,324697576.320000
1952-07-02,322002429.148800
1952-07-03,319294696.521600
1952-07-04,316602235.440000
1952-07-05,313953474.096000
1952-07-06,311377337.568000
1952-07-07,308903167.814400
1952-07-08,306560634.940800
1952-07-09,304379642.073600
1952-07-10,302390222.284800
1952-07-11,300622430.592000
1952-07-12,299106227.318400
1952-07-13,297871353.072000
1952-07-14,296947199.232000
1952-07-15,296408783.635200
1952-07-16,296117184.844800
1952-07-17,295866050.025600
1952-07-18,295653218.140800
1952-07-19,295476499.209600
1952-07-20,295333675.862400
1952-07-21,295222506.624000
1952-07-22,295140727.555200
1952-07-23,295086053.721600
1952-07-24,295056181.612800
1952-07-25,295048792.166400
1952-07-26,295061551.113600
1952-07-27,295092112.089600
1952-07-28,295138117.929600
1952-07-29,295197202.483200
1952-07-30,295266993.638400
1952-07-31,295345113.321600
1952-08-01,295429180.348800
1952-08-02,295516812.412800
1952-08-03,295605626.947200
1952-08-04,295693243.372800
1952-08-05,295777284.480000
1952-08-06,295855378.243200
1952-08-07,295925159.030400
1952-08-08,295984269.763200
1952-08-09,296030362.521600
1952-08-10,296061100.790400
1952-08-11,296074160.841600
1952-08-12,296067232.252800
1952-08-13,296038020.499200
1952-08-14,295984247.385600
1952-08-15,295889460.451200
1952-08-16,295775933.443200
1952-08-17,295679218.060800
1952-08-18,295596616.464000
1952-08-19,295525392.537600
1952-08-20,295462778.198400
1952-08-21,295405978.752000
1952-08-22,295352179.632000
1952-08-23,295298552.448000
1952-08-24,295242259.564800
1952-08-25,295180459.718400
1952-08-26,295110312.940800
1952-08-27,295028985.744000
1952-08-28,294933653.971200
1952-08-29,294821508.499200
1952-08-30,294689759.040000
1952-08-31,294535635.696000
1952-09-01,294356394.748800
1952-09-02,294149320.646400
1952-09-03,293911728.508800
1952-09-04,293640966.633600
1952-09-05,293334420.211200
1952-09-06,292989510.806400
1952-09-07,292603699.987200
1952-09-08,292174489.843200
1952-09-09,291699424.800000
1952-09-10,291176091.792000
1952-09-11,290602121.731200
1952-09-12,289975189.075200
1952-09-13,289293011.827200
1952-09-14,288553352.313600
1952-09-15,287696360.476800
1952-09-16,286658400.729600
1952-09-17,285442596.000000
1952-09-18,284063542.531200
1952-09-19,282535833.196800
1952-09-20,280874013.609600
1952-09-21,279092541.254400
1952-09-22,277205747.040000
1952-09-23,275227802.553600
1952-09-24,273172687.660800
1952-09-25,271054165.968000
1952-09-26,268885759.420800
1952-09-27,266680728.691200
1952-09-28,264452057.452800
1952-09-29,262212438.470400
1952-09-30,259974264.096000
1952-10-01,257749621.689600
1952-10-02,255550288.780800
1952-10-03,253387736.006400
1952-10-04,251273131.516800
1952-10-05,249217346.937600
1952-10-06,247230971.539200
1952-10-07,245324325.456000
1952-10-08,243507479.472000
1952-10-09,241790275.929600
1952-10-10,240182354.649600
1952-10-11,238693182.393600
1952-10-12,237332084.572800
1952-10-13,236108281.795200
1952-10-14,235030929.523200
1952-10-15,234038787.264000
1952-10-16,233137288.972800
1952-10-17,232386030.950400
1952-10-18,231769603.411200
1952-10-19,231272880.652800
1952-10-20,230881144.348800
1952-10-21,230580201.830400
1952-10-22,230356485.446400
1952-10-23,230197143.110400
1952-10-24,230090113.641600
1952-10-25,230024191.305600
1952-10-26,229989075.235200
1952-10-27,229975409.001600
1952-10-28,229974804.028800
1952-10-29,229979852.467200
1952-10-30,229984127.539200
1952-10-31,229982168.592000
1952-11-01,229969456.473600
1952-11-02,229942373.529600
1952-11-03,229898152.454400
1952-11-04,229834811.750400
1952-11-05,229751077.622400
1952-11-06,229646294.812800
1952-11-07,229520323.008000
1952-11-08,229373421.408000
1952-11-09,229206119.990400
1952-11-10,229019078.246400
1952-11-11,228812930.179200
1952-11-12,228588119.193600
1952-11-13,228344716.137600
1952-11-14,228082228.444800
1952-11-15,227772156.816000
1952-11-16,227448058.320000
1952-11-17,227175683.616000
1952-11-18,226954428.595200
1952-11-19,226783563.264000
1952-11-20,226662259.392000
1952-11-21,226589613.494400
1952-11-22,226564669.123200
1952-11-23,226586438.640000
1952-11-24,226653920.064000
1952-11-25,226766113.488000
1952-11-26,226922037.667200
1952-11-27,227120740.128000
1952-11-28,227361308.572800
1952-11-29,227642880.124800
1952-11-30,227964646.512000
1952-12-01,228325860.201600
1952-12-02,228725835.868800
1952-12-03,229163952.211200
1952-12-04,229639649.788800
1952-12-05,230152428.086400
1952-12-06,230701840.588800
1952-12-07,231287487.350400
1952-12-08,231909006.268800
1952-12-09,232566061.075200
1952-12-10,233258329.843200
1952-12-11,233985488.313600
1952-12-12,234747193.737600
1952-12-13,235543066.473600
1952-12-14,236372668.214400
1952-12-15,237242438.438400
1952-12-16,238148571.744000
1952-12-17,239078756.649600
1952-12-18,240032126.736000
1952-12-19,241007823.100800
1952-12-20,242004995.913600
1952-12-21,243022804.243200
1952-12-22,244060415.107200
1952-12-23,245117004.076800
1952-12-24,246191755.104000
1952-12-25,247283861.126400
1952-12-26,248392522.857600
1952-12-27,249516949.564800
1952-12-28,250656359.068800
1952-12-29,251809977.744000
1952-12-30,252977039.308800
1952-12-31,254156786.640000
1953-01-01,256898656.425600
1953-01-02,258095763.590400
1953-01-03,259282678.579200
1953-01-04,260457827.270400
1953-01-05,261619634.505600
1953-01-06,262766521.670400
1953-01-07,263896907.299200
1953-01-08,265009204.483200
1953-01-09,266101821.561600
1953-01-10,267173159.097600
1953-01-11,268221610.310400
1953-01-12,269245559.001600
1953-01-13,270243378.086400
1953-01-14,271213429.075200
1953-01-15,272154060.691200
1953-01-16,273135283.718400
1953-01-17,274223198.304000
1953-01-18,275410248.336000
1953-01-19,276688837.872000
1953-01-20,278051325.696000
1953-01-21,279490023.676800
1953-01-22,280997189.942400
1953-01-23,282565028.534400
1953-01-24,284185685.260800
1953-01-25,285851247.436800
1953-01-26,287553740.342400
1953-01-27,289285129.555200
1953-01-28,291037317.753600
1953-01-29,292802146.617600
1953-01-30,294571398.038400
1953-01-31,296336794.809600
1953-02-01,298090002.528000
1953-02-02,299822633.136000
1953-02-03,301526247.859200
1953-02-04,303192359.712000
1953-02-05,304812439.372800
1953-02-06,306377919.417600
1953-02-07,307880199.331200
1953-02-08,309310652.073600
1953-02-09,310660630.128000
1953-02-10,311921472.412800
1953-02-11,313084512.835200
1953-02-12,314141087.894400
1953-02-13,315082544.544000
1953-02-14,315900251.510400
1953-02-15,316585607.328000
1953-02-16,317177503.488000
1953-02-17,317720381.126400
1953-02-18,318213924.537600
1953-02-19,318657750.537600
1953-02-20,319051435.766400
1953-02-21,319394540.361600
1953-02-22,319686631.718400
1953-02-23,319927304.534400
1953-02-24,320116198.780800
1953-02-25,320253016.377600
1953-02-26,320337535.363200
1953-02-27,320369620.521600
1953-02-28,320349234.873600
1953-03-01,320276445.465600
1953-03-02,320151430.281600
1953-03-03,319974480.748800
1953-03-04,319746002.515200
1953-03-05,319466515.104000
1953-03-06,319136648.889600
1953-03-07,318757138.963200
1953-03-08,318328817.961600
1953-03-09,317852606.908800
1953-03-10,317329502.428800
1953-03-11,316760564.563200
1953-03-12,316146898.195200
1953-03-13,315489636.979200
1953-03-14,314789922.432000
1953-03-15,314048880.777600
1953-03-16,313165231.430400
1953-03-17,312051471.753600
1953-03-18,310729360.896000
1953-03-19,309220580.160000
1953-03-20,307546657.056000
1953-03-21,305728892.121600
1953-03-22,303788297.232000
1953-03-23,301745535.638400
1953-03-24,299620874.188800
1953-03-25,297434137.795200
1953-03-26,295204672.281600
1953-03-27,292951316.822400
1953-03-28,290692378.195200
1953-03-29,288445615.574400
1953-03-30,286228230.681600
1953-03-31,284056865.107200
1953-04-01,281947604.889600
1953-04-02,279915990.192000
1953-04-03,277977034.742400
1953-04-04,276145248.643200
1953-04-05,274434670.944000
1953-04-06,272858907.225600
1953-04-07,271431175.219200
1953-04-08,270164355.955200
1953-04-09,269071052.774400
1953-04-10,268163656.560000
1953-04-11,267454418.745600
1953-04-12,266955529.507200
1953-04-13,266679204.076800
1953-04-14,266637776.054400
1953-04-15,266843796.249600
1953-04-16,267223008.614400
1953-04-17,267687800.265600
1953-04-18,268230965.270400
1953-04-19,268845372.950400
1953-04-20,269523978.681600
1953-04-21,270259827.609600
1953-04-22,271046060.524800
1953-04-23,271875917.664000
1953-04-24,272742740.524800
1953-04-25,273639974.198400
1953-04-26,274561166.851200
1953-04-27,275499967.564800
1953-04-28,276450125.644800
1953-04-29,277405485.782400
1953-04-30,278359982.697600
1953-05-01,279307636.473600
1953-05-02,280242543.398400
1953-05-03,281158868.534400
1953-05-04,282050835.523200
1953-05-05,282912714.489600
1953-05-06,283738810.809600
1953-05-07,284523451.372800
1953-05-08,285260969.030400
1953-05-09,285945687.043200
1953-05-10,286571901.024000
1953-05-11,287133861.052800
1953-05-12,287625752.236800
1953-05-13,288041671.641600
1953-05-14,288375608.678400
1953-05-15,288621419.443200
1953-05-16,288989050.579200
1953-05-17,289677752.323200
1953-05-18,290664506.073600
1953-05-19,291925524.268800
1953-05-20,293436466.560000
1953-05-21,295172644.752000
1953-05-22,297109210.896000
1953-05-23,299221333.459200
1953-05-24,301484359.411200
1953-05-25,303873959.721600
1953-05-26,306366264.662400
1953-05-27,308937982.176000
1953-05-28,311566503.196800
1953-05-29,314229993.753600
1953-05-30,316907471.347200
1953-05-31,319578868.886400
1953-06-01,322225083.417600
1953-06-02,324828012.585600
1953-06-03,327370573.814400
1953-06-04,329836713.724800
1953-06-05,332211399.753600
1953-06-06,334480600.368000
1953-06-07,336631249.987200
1953-06-08,338651199.388800
1953-06-09,340529154.019200
1953-06-10,342254596.492800
1953-06-11,343817695.526400
1953-06-12,345209201.308800
1953-06-13,346420327.305600
1953-06-14,347442615.734400
1953-06-15,348267791.462400
1953-06-16,348797902.032000
1953-06-17,348950265.408000
1953-06-18,348740226.144000
1953-06-19,348184065.542400
1953-06-20,347299043.385600
1953-06-21,346103434.137600
1953-06-22,344616554.592000
1953-06-23,342858782.966400
1953-06-24,340851571.689600
1953-06-25,338617451.980800
1953-06-26,336180030.048000
1953-06-27,333563977.238400
1953-06-28,330795010.425600
1953-06-29,327899866.176000
1953-06-30,324906266.707200
1953-07-01,321842877.897600
1953-07-02,318739260.211200
1953-07-03,315625811.500800
1953-07-04,312533702.035200
1953-07-05,309494802.528000
1953-07-06,306541602.748800
1953-07-07,303707124.777600
1953-07-08,301024826.755200
1953-07-09,298528499.376000
1953-07-10,296252156.592000
1953-07-11,294229913.356800
1953-07-12,292495862.678400
1953-07-13,291083940.403200
1953-07-14,290027781.360000
1953-07-15,289360573.344000
1953-07-16,288850104.259200
1953-07-17,288246658.752000
1953-07-18,287556730.646400
1953-07-19,286786803.484800
1953-07-20,285943350.182400
1953-07-21,285032832.163200
1953-07-22,284061701.606400
1953-07-23,283036398.163200
1953-07-24,281963351.635200
1953-07-25,280848980.678400
1953-07-26,279699693.062400
1953-07-27,278521886.448000
1953-07-28,277321948.646400
1953-07-29,276106257.014400
1953-07-30,274881180.182400
1953-07-31,273653077.017600
1953-08-01,272428299.302400
1953-08-02,271213190.352000
1953-08-03,270014086.051200
1953-08-04,268837316.582400
1953-08-05,267689206.684800
1953-08-06,266576076.000000
1953-08-07,265504240.886400
1953-08-08,264480014.851200
1953-08-09,263509709.846400
1953-08-10,262599637.046400
1953-08-11,261756109.008000
1953-08-12,260985439.584000
1953-08-13,260293946.083200
1953-08-14,259687951.171200
1953-08-15,259173782.956800
1953-08-16,258747815.404800
1953-08-17,258398132.745600
1953-08-18,258118513.833600
1953-08-19,257902597.123200
1953-08-20,257743909.785600
1953-08-21,257635894.233600
1953-08-22,257571934.300800
1953-08-23,257545377.187200
1953-08-24,257549557.824000
1953-08-25,257577817.449600
1953-08-26,257623524.604800
1953-08-27,257680092.326400
1953-08-28,257740993.353600
1953-08-29,257799776.198400
1953-08-30,257850077.068800
1953-08-31,257885633.088000
1953-09-01,257900291.366400
1953-09-02,257888017.123200
1953-09-03,257842901.980800
1953-09-04,257759169.494400
1953-09-05,257631177.830400
1953-09-06,257453424.432000
1953-09-07,257220545.846400
1953-09-08,256927317.379200
1953-09-09,256568651.366400
1953-09-10,256139593.545600
1953-09-11,255635319.168000
1953-09-12,255051124.704000
1953-09-13,254382421.017600
1953-09-14,253624723.689600
1953-09-15,252773642.390400
